ds,city,region_id,predicted_demand
2024-11-04,Hangzhou,75,271.74462663411833
2024-11-04,Hangzhou,79,366.33806825171024
2024-11-04,Hangzhou,81,22.989013910396185
2024-11-04,Hangzhou,82,355.40602074812654
2024-11-04,Hangzhou,83,265.88767371520123
2024-11-04,Hangzhou,88,138.8737307165595
2024-11-04,Hangzhou,89,261.2510460601767
2024-11-04,Hangzhou,91,262.46887335634983
2024-11-04,Hangzhou,94,473.86835006155536
2024-11-04,Hangzhou,96,296.706964235843
2024-11-04,Hangzhou,97,250.78871542815605
2024-11-04,Hangzhou,98,266.8444505047339
2024-11-04,Hangzhou,99,321.4922982258642
2024-11-04,Jilin,129,22.688156647600625
2024-11-04,Jilin,165,21.49856908822903
2024-11-04,Jilin,31,21.657401470935735
2024-11-04,Jilin,53,30.31147936731798
2024-11-04,Shanghai,1,241.3421222978822
2024-11-04,Shanghai,13,209.43149782696997
2024-11-04,Shanghai,16,63.74110679084744
2024-11-04,Shanghai,160,21.002329887883658
2024-11-04,Shanghai,17,237.24176672964185
2024-11-04,Shanghai,18,195.29685428826716
2024-11-04,Shanghai,2,369.466328521007
2024-11-04,Shanghai,20,130.20982269382796
2024-11-04,Shanghai,21,251.75749812257828
2024-11-04,Shanghai,22,242.49022646042093
2024-11-04,Shanghai,25,352.32810458217614
2024-11-04,Shanghai,29,447.83924197898955
2024-11-04,Shanghai,32,111.49705657120133
2024-11-04,Shanghai,33,236.17190455432365
2024-11-04,Shanghai,37,197.30225942586185
2024-11-04,Shanghai,38,251.40087175780428
2024-11-04,Shanghai,41,341.07118843783
2024-11-04,Shanghai,42,451.24048450568756
2024-11-04,Shanghai,44,337.2346685060642
2024-11-04,Shanghai,45,471.1353413212469
2024-11-04,Shanghai,46,345.11121296900984
2024-11-04,Shanghai,5,249.87092527998473
2024-11-04,Shanghai,50,145.919349273396
2024-11-04,Shanghai,51,192.85153100719222
2024-11-04,Shanghai,52,93.95434396994987
2024-11-04,Shanghai,54,324.15857963946837
2024-11-04,Shanghai,57,271.76479816954145
2024-11-04,Shanghai,6,337.6817907094326
2024-11-04,Shanghai,61,309.3576421831473
2024-11-04,Shanghai,63,245.71970818565757
2024-11-04,Shanghai,64,122.3829217821073
2024-11-04,Shanghai,65,227.9154795579837
2024-11-04,Shanghai,66,249.98977243226116
2024-11-04,Shanghai,68,292.2679239054665
2024-11-04,Shanghai,69,308.4395562695052
2024-11-04,Shanghai,7,223.60167424433777
2024-11-04,Shanghai,71,242.17336750470926
2024-11-04,Shanghai,72,10.003909004702084
2024-11-04,Shanghai,73,246.76252210802375
2024-11-04,Shanghai,76,86.16534882578766
2024-11-04,Shanghai,77,339.1890220632571
2024-11-04,Shanghai,78,311.3153552390967
2024-11-04,Shanghai,8,337.3006440385455
2024-11-04,Shanghai,80,111.95706042126102
2024-11-04,Shanghai,81,229.04735836057245
2024-11-04,Shanghai,84,267.01123184298547
2024-11-04,Shanghai,85,195.46629605235273
2024-11-04,Shanghai,87,342.31268211937623
2024-11-04,Shanghai,9,356.05195446856607
2024-11-04,Shanghai,90,253.80050076587796
2024-11-04,Shanghai,92,202.97990602825547
2024-11-04,Shanghai,93,343.1415092235265
2024-11-04,Yantai,102,102.57453096484974
2024-11-04,Yantai,111,334.1863777572279
2024-11-04,Yantai,115,145.0832930825104
2024-11-04,Yantai,118,21.72279496831566
2024-11-04,Yantai,128,173.23527967991174
2024-11-04,Yantai,137,93.60244400900535
2024-11-04,Yantai,140,138.48380224544343
2024-11-04,Yantai,143,104.2520670294241
2024-11-04,Yantai,146,19.2300870211615
2024-11-04,Yantai,151,33.05565593168089
2024-11-04,Yantai,156,96.30279925147423
2024-11-04,Yantai,161,58.16215918518872
2024-11-04,Yantai,162,22.49208370797862
2024-11-04,Yantai,164,52.15066120887374
2024-11-04,Yantai,167,110.02227103955943
2024-11-04,Yantai,86,175.21502126841628
2024-11-04,Yantai,95,40.41922600863036
2024-11-05,Chongqing,10,191.50828161958316
2024-11-05,Chongqing,103,310.58566502220754
2024-11-05,Chongqing,104,366.44484954614757
2024-11-05,Chongqing,105,457.4748552277894
2024-11-05,Chongqing,106,137.2144086284091
2024-11-05,Chongqing,107,438.6450776263439
2024-11-05,Chongqing,109,272.0708358972473
2024-11-05,Chongqing,11,136.8620362947202
2024-11-05,Chongqing,110,454.60883195231395
2024-11-05,Chongqing,112,372.2903138578622
2024-11-05,Chongqing,116,144.42449419622037
2024-11-05,Chongqing,123,537.2344371004282
2024-11-05,Chongqing,125,221.41983523726825
2024-11-05,Chongqing,127,384.3901130488694
2024-11-05,Chongqing,130,295.8735191807488
2024-11-05,Chongqing,131,375.31527399337324
2024-11-05,Chongqing,132,434.9304583248199
2024-11-05,Chongqing,133,456.1513090483844
2024-11-05,Chongqing,134,111.73692364971541
2024-11-05,Chongqing,135,189.77103392727182
2024-11-05,Chongqing,136,169.88070931691405
2024-11-05,Chongqing,138,210.26261886102063
2024-11-05,Chongqing,139,484.4446743322509
2024-11-05,Chongqing,141,474.7393429756872
2024-11-05,Chongqing,142,394.04626188624997
2024-11-05,Chongqing,144,205.67005948652215
2024-11-05,Chongqing,145,181.01471993797318
2024-11-05,Chongqing,147,352.50143282858306
2024-11-05,Chongqing,148,448.9223839946766
2024-11-05,Chongqing,149,433.4365584396377
2024-11-05,Chongqing,15,455.53149551240386
2024-11-05,Chongqing,150,173.74606130213004
2024-11-05,Chongqing,152,204.93550231224185
2024-11-05,Chongqing,153,427.8088429602817
2024-11-05,Chongqing,154,361.99893733920766
2024-11-05,Chongqing,155,476.07369713334305
2024-11-05,Chongqing,157,298.30002565842955
2024-11-05,Chongqing,158,440.0027805074478
2024-11-05,Chongqing,159,235.04758396656027
2024-11-05,Chongqing,160,498.24901121002114
2024-11-05,Chongqing,163,275.90647833932854
2024-11-05,Chongqing,166,492.8117945727148
2024-11-05,Chongqing,24,458.04526143917303
2024-11-05,Chongqing,40,452.85861850364495
2024-11-05,Chongqing,48,165.00284749966764
2024-11-05,Chongqing,67,75.52139562202817
2024-11-05,Chongqing,70,427.3789631937659
2024-11-05,Chongqing,74,474.18095588896
2024-11-05,Hangzhou,0,354.6562162215764
2024-11-05,Hangzhou,100,249.51381832940677
2024-11-05,Hangzhou,101,265.07819183918446
2024-11-05,Hangzhou,108,288.9882870772851
2024-11-05,Hangzhou,113,350.7189017663489
2024-11-05,Hangzhou,114,506.67169867366295
2024-11-05,Hangzhou,117,281.7118967108155
2024-11-05,Hangzhou,119,264.44097851003187
2024-11-05,Hangzhou,12,271.66779790212126
2024-11-05,Hangzhou,120,451.5413229912834
2024-11-05,Hangzhou,121,275.2249218307348
2024-11-05,Hangzhou,122,323.8596256272878
2024-11-05,Hangzhou,124,287.7315756668578
2024-11-05,Hangzhou,126,304.38991761942134
2024-11-05,Hangzhou,14,113.04427980751034
2024-11-05,Hangzhou,19,391.9495651620733
2024-11-05,Hangzhou,23,371.23281509776217
2024-11-05,Hangzhou,26,303.17301007114
2024-11-05,Hangzhou,27,230.01453726198704
2024-11-05,Hangzhou,28,361.1128119453378
2024-11-05,Hangzhou,3,362.235775892793
2024-11-05,Hangzhou,30,257.5560301936799
2024-11-05,Hangzhou,34,305.4154100713095
2024-11-05,Hangzhou,35,375.1757445769284
2024-11-05,Hangzhou,36,306.6963519281524
2024-11-05,Hangzhou,39,253.8496715971388
2024-11-05,Hangzhou,4,276.49228223443555
2024-11-05,Hangzhou,43,309.2401431593892
2024-11-05,Hangzhou,47,154.73188221866903
2024-11-05,Hangzhou,49,316.1410853347643
2024-11-05,Hangzhou,55,169.56596648338083
2024-11-05,Hangzhou,56,702.6693444787471
2024-11-05,Hangzhou,58,295.1736885979418
2024-11-05,Hangzhou,59,161.03234855198548
2024-11-05,Hangzhou,60,364.7332172864741
2024-11-05,Hangzhou,62,191.79454282199302
2024-11-05,Hangzhou,67,322.7570142437334
2024-11-05,Hangzhou,72,288.4122709198586
2024-11-05,Hangzhou,75,263.39494618814865
2024-11-05,Hangzhou,79,362.4559290310708
2024-11-05,Hangzhou,81,24.386922842719304
2024-11-05,Hangzhou,82,365.1877200495339
2024-11-05,Hangzhou,83,263.01895694234884
2024-11-05,Hangzhou,88,143.73092167484828
2024-11-05,Hangzhou,89,273.44366745866495
2024-11-05,Hangzhou,91,265.5565422902679
2024-11-05,Hangzhou,94,469.9478610224634
2024-11-05,Hangzhou,96,311.71632152658293
2024-11-05,Hangzhou,97,245.52275786596982
2024-11-05,Hangzhou,98,273.28863213615415
2024-11-05,Hangzhou,99,319.4498055026005
2024-11-05,Jilin,129,25.15817117088804
2024-11-05,Jilin,165,23.194943190004448
2024-11-05,Jilin,31,21.879302380074822
2024-11-05,Jilin,53,31.889636981355817
2024-11-05,Shanghai,1,233.3234132307913
2024-11-05,Shanghai,13,216.64907919071732
2024-11-05,Shanghai,16,61.4569107801704
2024-11-05,Shanghai,160,21.662725037131363
2024-11-05,Shanghai,17,242.2928601890153
2024-11-05,Shanghai,18,203.33522714215272
2024-11-05,Shanghai,2,361.5958208906946
2024-11-05,Shanghai,20,140.89949619161396
2024-11-05,Shanghai,21,246.41752837319152
2024-11-05,Shanghai,22,236.5034376123545
2024-11-05,Shanghai,25,348.67343429995793
2024-11-05,Shanghai,29,448.96027141447405
2024-11-05,Shanghai,32,110.55737265036721
2024-11-05,Shanghai,33,235.34645508105433
2024-11-05,Shanghai,37,200.39941756734342
2024-11-05,Shanghai,38,269.342445572969
2024-11-05,Shanghai,41,350.4402845823674
2024-11-05,Shanghai,42,466.7593579290832
2024-11-05,Shanghai,44,343.7901065562598
2024-11-05,Shanghai,45,465.0139751764944
2024-11-05,Shanghai,46,345.9249312445272
2024-11-05,Shanghai,5,247.11314684532206
2024-11-05,Shanghai,50,144.44365410716793
2024-11-05,Shanghai,51,203.9040294362302
2024-11-05,Shanghai,52,91.49113993576098
2024-11-05,Shanghai,54,312.6224000483145
2024-11-05,Shanghai,57,255.81737533014805
2024-11-05,Shanghai,6,338.01691169461253
2024-11-05,Shanghai,61,268.8428927974795
2024-11-05,Shanghai,63,234.92545862471414
2024-11-05,Shanghai,64,117.08291851236903
2024-11-05,Shanghai,65,231.67068928446403
2024-11-05,Shanghai,66,252.06474824219185
2024-11-05,Shanghai,68,284.602980078688
2024-11-05,Shanghai,69,293.14853818431675
2024-11-05,Shanghai,7,224.94325824507382
2024-11-05,Shanghai,71,247.3747719017575
2024-11-05,Shanghai,72,10.035524027086598
2024-11-05,Shanghai,73,247.39510869909293
2024-11-05,Shanghai,76,79.57889359280558
2024-11-05,Shanghai,77,336.72685198809154
2024-11-05,Shanghai,78,292.7926682569337
2024-11-05,Shanghai,8,329.9998936384417
2024-11-05,Shanghai,80,114.32113404036367
2024-11-05,Shanghai,81,237.82705983880797
2024-11-05,Shanghai,84,264.1867025446358
2024-11-05,Shanghai,85,198.87994194056108
2024-11-05,Shanghai,87,336.0895986054706
2024-11-05,Shanghai,9,355.2763803009326
2024-11-05,Shanghai,90,256.9256534993701
2024-11-05,Shanghai,92,212.6471040315202
2024-11-05,Shanghai,93,317.74770726869787
2024-11-05,Yantai,102,106.03740675874927
2024-11-05,Yantai,111,327.64275901033085
2024-11-05,Yantai,115,144.98418468595236
2024-11-05,Yantai,118,21.617103442083966
2024-11-05,Yantai,128,174.50508076680626
2024-11-05,Yantai,137,98.87262618374685
2024-11-05,Yantai,140,136.75642933599696
2024-11-05,Yantai,143,106.53805271414156
2024-11-05,Yantai,146,19.664402801005185
2024-11-05,Yantai,151,39.23708800979264
2024-11-05,Yantai,156,100.56714969291899
2024-11-05,Yantai,161,59.73968475959557
2024-11-05,Yantai,162,22.833182844516703
2024-11-05,Yantai,164,53.89954213346751
2024-11-05,Yantai,167,112.13340663845882
2024-11-05,Yantai,86,178.6135140588589
2024-11-05,Yantai,95,41.15974000956796
2024-11-06,Chongqing,10,203.11174513811986
2024-11-06,Chongqing,103,308.68074582625445
2024-11-06,Chongqing,104,374.641062276451
2024-11-06,Chongqing,105,441.5591306706501
2024-11-06,Chongqing,106,150.2731437758618
2024-11-06,Chongqing,107,432.40022730664293
2024-11-06,Chongqing,109,274.1848782961478
2024-11-06,Chongqing,11,147.03792855132406
2024-11-06,Chongqing,110,455.15716743747674
2024-11-06,Chongqing,112,380.81600598515917
2024-11-06,Chongqing,116,149.64128182560657
2024-11-06,Chongqing,123,516.6524277807051
2024-11-06,Chongqing,125,228.76783784111385
2024-11-06,Chongqing,127,400.7018302493271
2024-11-06,Chongqing,130,297.69529491104305
2024-11-06,Chongqing,131,397.15437365842746
2024-11-06,Chongqing,132,426.50789701273175
2024-11-06,Chongqing,133,448.55629926262685
2024-11-06,Chongqing,134,115.41364479219861
2024-11-06,Chongqing,135,194.7148031709108
2024-11-06,Chongqing,136,173.3269269063674
2024-11-06,Chongqing,138,223.85562923875312
2024-11-06,Chongqing,139,475.34399835076863
2024-11-06,Chongqing,141,462.30336198571223
2024-11-06,Chongqing,142,381.14689515886533
2024-11-06,Chongqing,144,222.53480354798333
2024-11-06,Chongqing,145,191.87076247919848
2024-11-06,Chongqing,147,369.39300865425963
2024-11-06,Chongqing,148,460.7376839607107
2024-11-06,Chongqing,149,422.8060694081572
2024-11-06,Chongqing,15,456.8544677075517
2024-11-06,Chongqing,150,185.44070991285025
2024-11-06,Chongqing,152,204.33057631698358
2024-11-06,Chongqing,153,437.5444417633873
2024-11-06,Chongqing,154,393.468283331584
2024-11-06,Chongqing,155,476.9909658528902
2024-11-06,Chongqing,157,288.33574279903576
2024-11-06,Chongqing,158,425.98624403654503
2024-11-06,Chongqing,159,231.46702147717082
2024-11-06,Chongqing,160,492.98398943991214
2024-11-06,Chongqing,163,278.6073835630998
2024-11-06,Chongqing,166,464.2180617384916
2024-11-06,Chongqing,24,452.0742834126104
2024-11-06,Chongqing,40,467.5814382479478
2024-11-06,Chongqing,48,174.74056980852328
2024-11-06,Chongqing,67,83.86707963646658
2024-11-06,Chongqing,70,426.40114564340234
2024-11-06,Chongqing,74,467.48065479786237
2024-11-06,Hangzhou,0,349.86829934295156
2024-11-06,Hangzhou,100,248.65612863007965
2024-11-06,Hangzhou,101,256.31056803313027
2024-11-06,Hangzhou,108,280.37974473400004
2024-11-06,Hangzhou,113,345.35161242881077
2024-11-06,Hangzhou,114,494.72747861315815
2024-11-06,Hangzhou,117,276.80909603015954
2024-11-06,Hangzhou,119,261.31686577830277
2024-11-06,Hangzhou,12,263.44065168220897
2024-11-06,Hangzhou,120,447.4395188303601
2024-11-06,Hangzhou,121,266.3948759033387
2024-11-06,Hangzhou,122,314.53260375843246
2024-11-06,Hangzhou,124,270.0115571917949
2024-11-06,Hangzhou,126,284.07692282062965
2024-11-06,Hangzhou,14,114.30373087390343
2024-11-06,Hangzhou,19,373.7522525336324
2024-11-06,Hangzhou,23,365.1844948214355
2024-11-06,Hangzhou,26,291.76002931877986
2024-11-06,Hangzhou,27,229.95885421420903
2024-11-06,Hangzhou,28,359.79631550498993
2024-11-06,Hangzhou,3,358.29112765060927
2024-11-06,Hangzhou,30,252.38346904973284
2024-11-06,Hangzhou,34,289.72311581471007
2024-11-06,Hangzhou,35,362.361618342904
2024-11-06,Hangzhou,36,288.3675197287116
2024-11-06,Hangzhou,39,237.03777168123392
2024-11-06,Hangzhou,4,266.736866001212
2024-11-06,Hangzhou,43,308.8576045955061
2024-11-06,Hangzhou,47,157.85506838390023
2024-11-06,Hangzhou,49,308.44905051513854
2024-11-06,Hangzhou,55,172.89843595628926
2024-11-06,Hangzhou,56,693.989781119723
2024-11-06,Hangzhou,58,290.3980078215003
2024-11-06,Hangzhou,59,166.24314256251654
2024-11-06,Hangzhou,60,359.24985315597996
2024-11-06,Hangzhou,62,203.42382350323214
2024-11-06,Hangzhou,67,304.2554417079932
2024-11-06,Hangzhou,72,288.80672592312567
2024-11-06,Hangzhou,75,253.3196250390328
2024-11-06,Hangzhou,79,361.6983429048567
2024-11-06,Hangzhou,81,25.092876914666007
2024-11-06,Hangzhou,82,361.44851618655616
2024-11-06,Hangzhou,83,256.80028681371266
2024-11-06,Hangzhou,88,145.0089490248414
2024-11-06,Hangzhou,89,261.1316349230165
2024-11-06,Hangzhou,91,259.88562071330324
2024-11-06,Hangzhou,94,466.5852450219213
2024-11-06,Hangzhou,96,297.1993018258396
2024-11-06,Hangzhou,97,243.28467130264102
2024-11-06,Hangzhou,98,260.5180035052618
2024-11-06,Hangzhou,99,304.2714221699296
2024-11-06,Jilin,129,29.439684197888642
2024-11-06,Jilin,165,25.919629388798874
2024-11-06,Jilin,31,28.462952762096723
2024-11-06,Jilin,53,36.201552043128615
2024-11-06,Shanghai,1,237.48987695221354
2024-11-06,Shanghai,13,226.02308787412477
2024-11-06,Shanghai,16,64.64689288366739
2024-11-06,Shanghai,160,26.955642779662675
2024-11-06,Shanghai,17,251.63149280865932
2024-11-06,Shanghai,18,211.8907411004858
2024-11-06,Shanghai,2,374.94221114792583
2024-11-06,Shanghai,20,147.0213491340232
2024-11-06,Shanghai,21,261.51821158463287
2024-11-06,Shanghai,22,246.72724290368004
2024-11-06,Shanghai,25,362.459750881298
2024-11-06,Shanghai,29,454.8958040445472
2024-11-06,Shanghai,32,115.39645219893788
2024-11-06,Shanghai,33,237.68336688865062
2024-11-06,Shanghai,37,210.01571990447613
2024-11-06,Shanghai,38,286.77645458034783
2024-11-06,Shanghai,41,363.3646490914077
2024-11-06,Shanghai,42,463.75459473279864
2024-11-06,Shanghai,44,359.77734580080147
2024-11-06,Shanghai,45,479.27171823130925
2024-11-06,Shanghai,46,356.4718738484664
2024-11-06,Shanghai,5,255.16995412733112
2024-11-06,Shanghai,50,151.001565905888
2024-11-06,Shanghai,51,210.11862604939017
2024-11-06,Shanghai,52,97.18388843301597
2024-11-06,Shanghai,54,324.5548567321726
2024-11-06,Shanghai,57,274.42680393453725
2024-11-06,Shanghai,6,351.0016945409779
2024-11-06,Shanghai,61,276.97438759668023
2024-11-06,Shanghai,63,260.84234851270236
2024-11-06,Shanghai,64,123.76876932263448
2024-11-06,Shanghai,65,243.8371101978168
2024-11-06,Shanghai,66,261.7256330937262
2024-11-06,Shanghai,68,284.6218644958196
2024-11-06,Shanghai,69,293.60702320848696
2024-11-06,Shanghai,7,235.91140849795934
2024-11-06,Shanghai,71,254.4196117909524
2024-11-06,Shanghai,72,15.72827252434159
2024-11-06,Shanghai,73,262.46191847870267
2024-11-06,Shanghai,76,80.88738274005624
2024-11-06,Shanghai,77,352.5411464535255
2024-11-06,Shanghai,78,295.3268751417524
2024-11-06,Shanghai,8,344.596312410621
2024-11-06,Shanghai,80,119.4718000886561
2024-11-06,Shanghai,81,253.29928100432082
2024-11-06,Shanghai,84,282.3621509830457
2024-11-06,Shanghai,85,214.704042776227
2024-11-06,Shanghai,87,362.4320528724728
2024-11-06,Shanghai,9,359.67625037297114
2024-11-06,Shanghai,90,271.53715732274014
2024-11-06,Shanghai,92,220.1575728919636
2024-11-06,Shanghai,93,330.2909251926546
2024-11-06,Yantai,102,110.4247190514062
2024-11-06,Yantai,111,347.006567041306
2024-11-06,Yantai,115,148.94828482984383
2024-11-06,Yantai,118,23.98872530711551
2024-11-06,Yantai,128,180.97248768468933
2024-11-06,Yantai,137,103.16395611194797
2024-11-06,Yantai,140,140.37743360476185
2024-11-06,Yantai,143,111.82102411750452
2024-11-06,Yantai,146,22.300995052547794
2024-11-06,Yantai,151,47.20154267719088
2024-11-06,Yantai,156,107.17478842312869
2024-11-06,Yantai,161,62.619972491556055
2024-11-06,Yantai,162,24.971003229483525
2024-11-06,Yantai,164,55.98022131328083
2024-11-06,Yantai,167,115.53059947754859
2024-11-06,Yantai,86,181.543837862211
2024-11-06,Yantai,95,44.67170948217887
2024-11-07,Chongqing,10,220.0924651797688
2024-11-07,Chongqing,103,310.0618131252382
2024-11-07,Chongqing,104,390.2695732592927
2024-11-07,Chongqing,105,444.2964411667134
2024-11-07,Chongqing,106,162.7111857929986
2024-11-07,Chongqing,107,427.06387827783624
2024-11-07,Chongqing,109,276.6107153021273
2024-11-07,Chongqing,11,155.34088539471261
2024-11-07,Chongqing,110,454.45460496275933
2024-11-07,Chongqing,112,378.320496956775
2024-11-07,Chongqing,116,158.87614109856335
2024-11-07,Chongqing,123,503.61924530425404
2024-11-07,Chongqing,125,251.9088607662993
2024-11-07,Chongqing,127,401.28723148499154
2024-11-07,Chongqing,130,296.6027159946734
2024-11-07,Chongqing,131,387.9536160364123
2024-11-07,Chongqing,132,429.77770874592767
2024-11-07,Chongqing,133,459.7318182942048
2024-11-07,Chongqing,134,127.49165601365873
2024-11-07,Chongqing,135,221.84204897856785
2024-11-07,Chongqing,136,192.33912435717752
2024-11-07,Chongqing,138,230.38433324727748
2024-11-07,Chongqing,139,485.1819979447159
2024-11-07,Chongqing,141,454.9973408440131
2024-11-07,Chongqing,142,388.7834404003754
2024-11-07,Chongqing,144,238.65744146868803
2024-11-07,Chongqing,145,208.11216214730212
2024-11-07,Chongqing,147,375.9384795612327
2024-11-07,Chongqing,148,457.0154310273622
2024-11-07,Chongqing,149,433.3349194405727
2024-11-07,Chongqing,15,460.7555578417455
2024-11-07,Chongqing,150,197.06246551256072
2024-11-07,Chongqing,152,223.62009093743544
2024-11-07,Chongqing,153,441.31475619590327
2024-11-07,Chongqing,154,395.9604083957926
2024-11-07,Chongqing,155,478.4477686670985
2024-11-07,Chongqing,157,294.49809155925175
2024-11-07,Chongqing,158,428.6375052022928
2024-11-07,Chongqing,159,247.21870911664462
2024-11-07,Chongqing,160,486.6691427084341
2024-11-07,Chongqing,163,282.83003154933436
2024-11-07,Chongqing,166,461.67510598907205
2024-11-07,Chongqing,24,470.42277016767594
2024-11-07,Chongqing,40,473.8815107702695
2024-11-07,Chongqing,48,183.22490969003024
2024-11-07,Chongqing,67,102.70812234793436
2024-11-07,Chongqing,70,444.48916391887235
2024-11-07,Chongqing,74,451.6868992466133
2024-11-07,Hangzhou,0,351.7326445940991
2024-11-07,Hangzhou,100,247.26669758860592
2024-11-07,Hangzhou,101,255.88541061552817
2024-11-07,Hangzhou,108,281.26329877504514
2024-11-07,Hangzhou,113,350.82441956402783
2024-11-07,Hangzhou,114,487.5021550239131
2024-11-07,Hangzhou,117,288.6201613812552
2024-11-07,Hangzhou,119,259.04922069871213
2024-11-07,Hangzhou,12,258.6413594836152
2024-11-07,Hangzhou,120,460.2114525341359
2024-11-07,Hangzhou,121,256.57424505851543
2024-11-07,Hangzhou,122,300.0637277870541
2024-11-07,Hangzhou,124,273.8582034456778
2024-11-07,Hangzhou,126,282.26080150193593
2024-11-07,Hangzhou,14,122.4868906316335
2024-11-07,Hangzhou,19,369.5868872320211
2024-11-07,Hangzhou,23,359.6971688477194
2024-11-07,Hangzhou,26,286.8333155872788
2024-11-07,Hangzhou,27,242.80168371090272
2024-11-07,Hangzhou,28,363.88269560726667
2024-11-07,Hangzhou,3,361.5273268381235
2024-11-07,Hangzhou,30,257.01493878904296
2024-11-07,Hangzhou,34,286.22527463947586
2024-11-07,Hangzhou,35,361.2213225427515
2024-11-07,Hangzhou,36,288.41979295181295
2024-11-07,Hangzhou,39,245.92765549156982
2024-11-07,Hangzhou,4,263.2904467174939
2024-11-07,Hangzhou,43,306.14530452825824
2024-11-07,Hangzhou,47,163.46652728338174
2024-11-07,Hangzhou,49,305.69756025014965
2024-11-07,Hangzhou,55,189.6171318002874
2024-11-07,Hangzhou,56,694.2470732386371
2024-11-07,Hangzhou,58,280.0681252025294
2024-11-07,Hangzhou,59,174.74696571824822
2024-11-07,Hangzhou,60,372.3359842204684
2024-11-07,Hangzhou,62,214.31887662675808
2024-11-07,Hangzhou,67,279.3586743988672
2024-11-07,Hangzhou,72,278.4070174168458
2024-11-07,Hangzhou,75,248.840937534284
2024-11-07,Hangzhou,79,365.76907101619497
2024-11-07,Hangzhou,81,30.000875986253654
2024-11-07,Hangzhou,82,360.8767292890737
2024-11-07,Hangzhou,83,252.72579174719897
2024-11-07,Hangzhou,88,149.59435383833278
2024-11-07,Hangzhou,89,262.173923742518
2024-11-07,Hangzhou,91,263.4790976312897
2024-11-07,Hangzhou,94,457.70363839382253
2024-11-07,Hangzhou,96,281.4156257489019
2024-11-07,Hangzhou,97,250.68732437305673
2024-11-07,Hangzhou,98,271.6636406295806
2024-11-07,Hangzhou,99,293.71496226369976
2024-11-07,Jilin,129,33.88629327737569
2024-11-07,Jilin,165,27.67317496778646
2024-11-07,Jilin,31,28.82576290418794
2024-11-07,Jilin,53,42.74691122286107
2024-11-07,Shanghai,1,239.3809651853848
2024-11-07,Shanghai,13,224.9139024484181
2024-11-07,Shanghai,16,64.82270723081281
2024-11-07,Shanghai,160,30.87388351355096
2024-11-07,Shanghai,17,242.30332622035743
2024-11-07,Shanghai,18,210.57030196093
2024-11-07,Shanghai,2,376.53158890192964
2024-11-07,Shanghai,20,139.7370278260767
2024-11-07,Shanghai,21,265.89916526726387
2024-11-07,Shanghai,22,243.24906460166557
2024-11-07,Shanghai,25,358.08236282393534
2024-11-07,Shanghai,29,465.17642930085356
2024-11-07,Shanghai,32,118.21052858661123
2024-11-07,Shanghai,33,238.5147914398795
2024-11-07,Shanghai,37,214.1262870699158
2024-11-07,Shanghai,38,295.1467428964247
2024-11-07,Shanghai,41,358.7715608051977
2024-11-07,Shanghai,42,474.13063707412795
2024-11-07,Shanghai,44,357.82986485988687
2024-11-07,Shanghai,45,461.10449280456453
2024-11-07,Shanghai,46,355.59021069461954
2024-11-07,Shanghai,5,266.9384860707999
2024-11-07,Shanghai,50,152.137127252125
2024-11-07,Shanghai,51,209.8051487280137
2024-11-07,Shanghai,52,98.36251751328253
2024-11-07,Shanghai,54,310.50794274445275
2024-11-07,Shanghai,57,278.1075858982533
2024-11-07,Shanghai,6,361.4006896359933
2024-11-07,Shanghai,61,291.0106023189976
2024-11-07,Shanghai,63,252.34966479420584
2024-11-07,Shanghai,64,126.05147854757459
2024-11-07,Shanghai,65,239.54070646807833
2024-11-07,Shanghai,66,260.2432947890607
2024-11-07,Shanghai,68,286.3217879833939
2024-11-07,Shanghai,69,290.69566627123345
2024-11-07,Shanghai,7,243.1218676378559
2024-11-07,Shanghai,71,269.0913504879525
2024-11-07,Shanghai,72,18.621978397437207
2024-11-07,Shanghai,73,257.8741088901168
2024-11-07,Shanghai,76,79.4907588648601
2024-11-07,Shanghai,77,347.4415277612861
2024-11-07,Shanghai,78,289.5649630674511
2024-11-07,Shanghai,8,359.3993815172235
2024-11-07,Shanghai,80,126.1280237835822
2024-11-07,Shanghai,81,242.0310299983986
2024-11-07,Shanghai,84,283.597986574186
2024-11-07,Shanghai,85,215.10938337051812
2024-11-07,Shanghai,87,362.1543545578763
2024-11-07,Shanghai,9,358.5305399371272
2024-11-07,Shanghai,90,280.1166254638325
2024-11-07,Shanghai,92,216.70329379202877
2024-11-07,Shanghai,93,333.1247025980884
2024-11-07,Yantai,102,114.68598706414181
2024-11-07,Yantai,111,363.56089038213423
2024-11-07,Yantai,115,156.9530092039936
2024-11-07,Yantai,118,27.497239968396315
2024-11-07,Yantai,128,188.744825195228
2024-11-07,Yantai,137,109.66248696868593
2024-11-07,Yantai,140,145.7738699160013
2024-11-07,Yantai,143,115.59168059728208
2024-11-07,Yantai,146,25.17974092740618
2024-11-07,Yantai,151,52.615584049236844
2024-11-07,Yantai,156,113.87899601477405
2024-11-07,Yantai,161,66.2807130791293
2024-11-07,Yantai,162,25.685405447681
2024-11-07,Yantai,164,61.83596648020498
2024-11-07,Yantai,167,118.56877578215064
2024-11-07,Yantai,86,190.27244697080243
2024-11-07,Yantai,95,48.725280532727055
